text,emergency_level,sentiment,is_emergency,disaster_type,source,verified,timestamp
Regular update: Community event in harbor area. #3883,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-13 06:37:51.323290
Minor incident: ice affecting west end. Use caution. #9638,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-23 15:36:51.316291
Dam failure imminent at south side! 8 communities at risk. Evacuate now! #flood ID:3670,CRITICAL,PANIC,True,FLOOD,twitter,False,2024-10-27 05:38:51.281293
Hospital in riverside at 30% capacity. Seeking additional resources. ID:9540,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-02 18:27:51.285293
Active shooter at north district. 25 casualties reported. Police operation ongoing. Stay away! ID:7789,CRITICAL,PANIC,True,VIOLENCE,public,True,2024-11-07 17:25:51.280291
CRITICAL: major gas leak detected in residential district. 8 block radius being evacuated without delay. ID:2902,CRITICAL,PANIC,True,OTHER,public,True,2024-11-08 09:28:51.278290
Power outage affecting 6k residents in residential district after strong winds. ID:6570,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-24 17:12:51.283292
Missing person in central park: Last seen 3 hours ago during hail. ID:1494,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-08 07:09:51.287291
devastating landslide reported near downtown. 5 homes at risk. ID:7146,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-10-25 03:13:51.291297
Minor incident: heavy rain affecting harbor area. Use caution. #5806,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-22 09:17:51.316291
Evacuation center at west end reaching capacity. 8 people sheltered. ID:3428,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-23 03:16:51.290297
Regular update: Community event in north district. #2541,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-10-18 20:49:51.322290
Building collapsed in main street after major earthquake. 5+ people trapped. Emergency services responding. ID:7141,CRITICAL,PANIC,True,EARTHQUAKE,emergency_service,True,2024-10-20 01:52:51.276291
residential district roads flooded due to lightning. 7 feet of water reported. ID:5463,HIGH,NEGATIVE,True,FLOOD,public,True,2024-11-04 13:31:51.282296
2 casualties reported in devastating fire near route 27. Evacuate without delay! #wildfire ID:6943,CRITICAL,PANIC,True,FIRE,public,True,2024-10-24 14:46:51.274300
Regular update: Community event in north district. #2736,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-01 16:13:51.323290
Wildlife alert: severe bear sighted in west end. Stay alert. ID:7722,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-08 13:44:51.296292
Regular update: Community event in west end. #7642,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-10-25 18:23:51.323290
CRITICAL: major gas leak detected in east area. 7 block radius being evacuated as soon as possible. ID:9908,CRITICAL,PANIC,True,OTHER,emergency_service,False,2024-11-05 21:40:51.278290
Minor incident: ice affecting central park. Use caution. #3446,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-31 01:45:51.315290
CRITICAL: major gas leak detected in route 27. 4 block radius being evacuated as soon as possible. ID:6317,CRITICAL,PANIC,True,OTHER,public,True,2024-11-07 07:05:51.278290
city center roads flooded due to strong winds. 7 feet of water reported. ID:4788,HIGH,NEGATIVE,True,FLOOD,emergency_service,False,2024-11-06 04:33:51.282296
ALERT: major tornado approaching south side. 12 minutes to seek shelter! #tornado ID:9711,CRITICAL,PANIC,True,TORNADO,twitter,False,2024-10-21 19:24:51.275300
Regular update: Community event in central park. #2396,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-10-30 01:35:51.323290
Evacuation center at north district reaching capacity. 25 people sheltered. ID:4775,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-07 12:26:51.290297
interstate 95 roads flooded due to strong winds. 30 feet of water reported. ID:5801,HIGH,NEGATIVE,True,FLOOD,news_agency,True,2024-10-19 16:28:51.282296
major hurricane with dense fog approaching city center. Wind speeds 200mph. Immediate evacuation ordered! ID:2147,CRITICAL,PANIC,True,HURRICANE,twitter,True,2024-11-01 09:18:51.277291
Wildlife alert: critical bear sighted in suburban area. Stay alert. ID:8265,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-17 12:55:51.296292
8 traffic signals out in central park due to severe storm. ID:5357,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-02 09:05:51.289297
Small fire contained in downtown. 30 acres affected. No evacuations needed. ID:3292,MEDIUM,NEUTRAL,True,FIRE,public,False,2024-11-12 02:13:51.293290
north district roads flooded due to dense fog. 15 feet of water reported. ID:4491,HIGH,NEGATIVE,True,FLOOD,twitter,True,2024-11-12 06:17:51.282296
Regular update: Community event in commercial zone. #3501,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-29 06:09:51.322290
Traffic delay on commercial zone: 8 minute backup due to significant accident. ID:5982,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-28 00:55:51.294292
30 traffic signals out in commercial zone due to severe storm. ID:1305,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-03 23:12:51.289297
Regular update: Community event in city center. #9190,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-17 01:09:51.322290
Missing person in residential district: Last seen 10 hours ago during hail. ID:4447,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-10-20 06:10:51.287291
Minor incident: extreme heat affecting downtown. Use caution. #5838,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-30 05:24:51.317291
Minor incident: snow affecting suburban area. Use caution. #2959,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-01 07:02:51.316291
Protest scheduled at north district. Expecting 2000 participants. ID:7629,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-15 12:12:51.299300
Minor incident: lightning affecting city center. Use caution. #4535,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-07 23:03:51.316291
Power outage affecting 4k residents in industrial zone after snow. ID:1711,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-08 01:55:51.283292
EMERGENCY: serious chemical spill in metropolitan area. 6 mile evacuation zone. Hazmat responding. ID:9713,CRITICAL,PANIC,True,HAZMAT,twitter,True,2024-10-19 05:11:51.279290
Missing person in central park: Last seen 2 hours ago during heavy rain. ID:2098,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-22 02:00:51.287291
ALERT: extensive tornado approaching south side. 4 minutes to seek shelter! #tornado ID:5799,CRITICAL,PANIC,True,TORNADO,emergency_service,False,2024-11-12 06:05:51.275300
Minor incident: lightning affecting industrial zone. Use caution. #8411,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-11-14 20:43:51.315290
Building collapsed in riverside after major earthquake. 8+ people trapped. Emergency services responding. ID:8213,CRITICAL,PANIC,True,EARTHQUAKE,news_agency,True,2024-11-07 21:08:51.276291
"Construction incident at north district. Area secured, 4 workers affected. ID:2961",MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-10-24 17:52:51.297292
Minor incident: ice affecting north district. Use caution. #8408,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-04 11:08:51.315290
severe storm forecast for highway 101. Expected duration: 4 hours. ID:8821,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-10-29 07:35:51.292292
Dam failure imminent at downtown! 5 communities at risk. Evacuate immediately! #flood ID:2013,CRITICAL,PANIC,True,FLOOD,news_agency,True,2024-11-14 23:36:51.281293
Regular update: Community event in residential district. #4436,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-01 01:16:51.322290
Hospital in downtown at 7% capacity. Seeking additional resources. ID:6279,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-24 15:49:51.285293
Minor incident: strong winds affecting suburban area. Use caution. #3266,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-15 09:50:51.316291
25 traffic signals out in highway 101 due to ice. ID:7069,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-05 08:47:51.289297
Regular update: Community event in west end. #8661,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-06 12:30:51.322290
Regular update: Community event in harbor area. #1427,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-16 15:48:51.323290
Water pressure issues reported in central park. 15 households affected. ID:4671,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-11-17 01:07:51.298305
Minor incident: hail affecting harbor area. Use caution. #1318,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-11 06:40:51.316291
Regular update: Community event in riverside. #1652,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-10-23 11:38:51.321293
Small fire contained in east area. 10 acres affected. No evacuations needed. ID:4291,MEDIUM,NEUTRAL,True,FIRE,twitter,True,2024-11-12 01:20:51.293290
12 casualties reported in major fire near metropolitan area. Evacuate in next 30 minutes! #wildfire ID:6607,CRITICAL,PANIC,True,FIRE,twitter,False,2024-11-05 19:07:51.274300
Small fire contained in east area. 15 acres affected. No evacuations needed. ID:7563,MEDIUM,NEUTRAL,True,FIRE,emergency_service,True,2024-10-22 00:29:51.293290
Regular update: Community event in main street. #7169,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-12 18:43:51.322290
"massive brush fire near downtown, spreading within next hour. 3 acres affected. ID:4701",HIGH,NEGATIVE,True,FIRE,emergency_service,True,2024-10-25 23:23:51.284291
ALERT: severe tornado approaching riverside. 15 minutes to seek shelter! #tornado ID:3821,CRITICAL,PANIC,True,TORNADO,emergency_service,True,2024-11-02 23:26:51.275300
Planned power outage in central park for 4 hours tomorrow. ID:7955,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-21 16:06:51.295291
Minor flooding in riverside. Water level risen 6 inches due to extreme heat. ID:4315,MEDIUM,NEUTRAL,True,FLOOD,twitter,False,2024-11-09 17:18:51.292292
Minor incident: dense fog affecting interstate 95. Use caution. #5961,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-11 17:29:51.316291
Wildlife alert: major bear sighted in harbor area. Stay alert. ID:7910,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-31 20:30:51.296292
Minor incident: ice affecting highway 101. Use caution. #2269,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-01 21:42:51.316291
Minor flooding in highway 101. Water level risen 10 inches due to lightning. ID:1569,MEDIUM,NEUTRAL,True,FLOOD,emergency_service,False,2024-11-15 01:43:51.292292
25 casualties reported in devastating fire near suburban area. Evacuate now! #wildfire ID:1360,CRITICAL,PANIC,True,FIRE,public,True,2024-10-27 14:02:51.274300
Missing person in highway 101: Last seen 6 hours ago during dense fog. ID:5830,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-25 21:25:51.287291
Small fire contained in west end. 10 acres affected. No evacuations needed. ID:4005,MEDIUM,NEUTRAL,True,FIRE,twitter,True,2024-10-26 06:58:51.293290
devastating accident on city center: 15 vehicles involved. Multiple injuries. Avoid area urgently. ID:2487,CRITICAL,PANIC,True,OTHER,public,True,2024-11-16 01:55:51.279290
Minor incident: strong winds affecting metropolitan area. Use caution. #9595,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-30 12:51:51.316291
Regular update: Community event in route 27. #6487,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-10-25 07:27:51.323290
Water contamination alert for city center. Affects 20k residents. Boil advisory issued. ID:7536,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-14 11:34:51.286290
Regular update: Community event in interstate 95. #3721,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-22 03:34:51.323290
7 casualties reported in severe fire near harbor area. Evacuate within next hour! #wildfire ID:7277,CRITICAL,PANIC,True,FIRE,public,True,2024-10-31 14:58:51.274300
Regular update: Community event in suburban area. #5989,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-08 00:37:51.322290
Minor incident: strong winds affecting west end. Use caution. #2980,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-07 19:35:51.315290
massive accident on city center: 25 vehicles involved. Multiple injuries. Avoid area without delay. ID:9387,CRITICAL,PANIC,True,OTHER,public,True,2024-10-22 04:49:51.279290
Minor incident: strong winds affecting industrial zone. Use caution. #8550,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-23 07:04:51.316291
Small fire contained in central park. 20 acres affected. No evacuations needed. ID:8944,MEDIUM,NEUTRAL,True,FIRE,public,False,2024-11-03 13:45:51.293290
Minor incident: snow affecting north district. Use caution. #9174,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-04 10:18:51.316291
"URGENT: extensive flooding in residential district, 6 people trapped! Rescue needed urgently! #emergency ID:9479",CRITICAL,PANIC,True,FLOOD,news_agency,True,2024-11-09 13:03:51.274300
central park roads flooded due to dense fog. 10 feet of water reported. ID:9134,HIGH,NEGATIVE,True,FLOOD,news_agency,False,2024-11-02 06:56:51.282296
Protest scheduled at route 27. Expecting 2000 participants. ID:3173,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-19 20:22:51.299300
Evacuation center at west end reaching capacity. 6 people sheltered. ID:8106,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-18 17:01:51.290297
Beach hazard at interstate 95: lightning causing dangerous conditions. ID:9615,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-22 00:30:51.300291
30 traffic signals out in highway 101 due to lightning. ID:5147,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-01 20:57:51.289297
EMERGENCY: major chemical spill in highway 101. 6 mile evacuation zone. Hazmat responding. ID:8711,CRITICAL,PANIC,True,HAZMAT,emergency_service,False,2024-11-09 16:58:51.279290
Minor flooding in city center. Water level risen 7 inches due to dense fog. ID:5498,MEDIUM,NEUTRAL,True,FLOOD,emergency_service,True,2024-11-05 16:32:51.292292
Regular update: Community event in interstate 95. #1018,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-23 18:31:51.322290
Water contamination alert for suburban area. Affects 4k residents. Boil advisory issued. ID:4969,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-28 06:15:51.286290
Regular update: Community event in city center. #5497,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-04 07:31:51.322290
considerable accident on metropolitan area: 6 vehicles involved. Multiple injuries. Avoid area now. ID:6915,CRITICAL,PANIC,True,OTHER,public,True,2024-10-23 09:00:51.279290
30 traffic signals out in south side due to ice. ID:9673,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-10 15:11:51.289297
"Construction incident at central park. Area secured, 12 workers affected. ID:7154",MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-13 10:32:51.297292
Regular update: Community event in interstate 95. #9849,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-29 22:45:51.322290
Dam failure imminent at residential district! 2 communities at risk. Evacuate as soon as possible! #flood ID:8911,CRITICAL,PANIC,True,FLOOD,public,True,2024-11-03 14:02:51.281293
Regular update: Community event in harbor area. #2884,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-11 13:18:51.322290
Protest scheduled at main street. Expecting 700 participants. ID:7528,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-11 23:45:51.299300
Missing person in suburban area: Last seen 15 hours ago during dense fog. ID:2005,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-10-29 15:07:51.287291
Minor incident: extreme heat affecting interstate 95. Use caution. #6156,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-09 03:43:51.316291
3 casualties reported in considerable fire near residential district. Evacuate urgently! #wildfire ID:1840,CRITICAL,PANIC,True,FIRE,twitter,True,2024-10-25 16:32:51.274300
Regular update: Community event in residential district. #8144,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-12 20:27:51.322290
Protest scheduled at city center. Expecting 700 participants. ID:3270,MEDIUM,NEUTRAL,True,OTHER,news_agency,False,2024-11-07 20:52:51.299300
Regular update: Community event in city center. #9053,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-03 12:30:51.322290
Missing person in interstate 95: Last seen 5 hours ago during extreme heat. ID:8579,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-29 07:28:51.287291
Regular update: Community event in north district. #6241,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-15 18:02:51.323290
