text,emergency_level,sentiment,is_emergency,disaster_type,verified,timestamp
"Caller: We have a stroke here. It happened recently. What should we do?
Operator: Help is on the way. Please stay with the patient.",HIGH,NEGATIVE,True,OTHER,True,2024-11-05 13:18:44.562384
"Caller: My neighbor is acting strangely at Broadway. It might be nothing, but I’m concerned.
Operator: We'll send someone to check on the situation.",MEDIUM,NEUTRAL,True,OTHER,False,2024-10-21 05:32:44.564390
"Caller: I see smoke coming from a building at Riverside.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,False,2024-10-31 00:56:44.563383
"Caller: There's a domestic disturbance at Park Lane. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,False,2024-11-11 10:53:44.561393
"Caller: I heard gunshots near Park Lane. I think someone is hurt!
Operator: Stay inside and stay safe. Police are on their way.",CRITICAL,PANIC,True,OTHER,True,2024-11-13 13:53:44.560386
"Caller: There's a robbery at 5th Avenue. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,True,2024-11-10 09:32:44.561393
"Caller: My cat is stuck in a tree at Industrial zone. Can you help?
Operator: Please contact animal control for assistance.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-15 14:10:44.570385
"Caller: My friend is having a choking at Suburban area. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,False,2024-10-21 14:26:44.559383
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-15 11:12:44.569389
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-15 10:23:44.569389
"Caller: There's been a house fire at Central Park. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,True,2024-10-29 19:30:44.558388
"Caller: There’s a traffic jam on Park Lane due to a small accident.
Operator: Thanks for letting us know. We’ll send a traffic officer.",LOW,NEUTRAL,True,TRAFFIC,True,2024-10-22 08:07:44.566389
"Caller: I heard gunshots near Downtown. I think someone is hurt!
Operator: Stay inside and stay safe. Police are on their way.",CRITICAL,PANIC,True,OTHER,False,2024-10-21 12:44:44.560386
"Caller: There's been a gas leak at Central Park. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,True,2024-11-07 06:59:44.558388
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-01 01:22:44.569389
"Caller: My friend is having a choking at Suburban area. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,True,2024-11-09 18:23:44.559383
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,False,2024-10-24 03:30:44.569389
"Caller: There's been a car accident at Main St. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,True,2024-11-17 05:48:44.558388
"Caller: I just witnessed a minor missing child on 5th Avenue. It doesn’t look like anyone is hurt.
Operator: Thank you for the report. We'll check it out.",MEDIUM,NEUTRAL,True,OTHER,False,2024-11-10 03:09:44.563383
"Caller: My friend is having a severe bleeding at Industrial zone. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,True,2024-10-20 01:52:44.559383
"Caller: There’s a traffic jam on Elm Ave due to a small accident.
Operator: Thanks for letting us know. We’ll send a traffic officer.",LOW,NEUTRAL,True,TRAFFIC,True,2024-11-15 15:31:44.566389
"Caller: I heard gunshots near Broadway. I think someone is hurt!
Operator: Stay inside and stay safe. Police are on their way.",CRITICAL,PANIC,True,OTHER,True,2024-11-11 05:37:44.560386
"Caller: My friend is having a severe bleeding at Main St. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,False,2024-11-11 14:03:44.559383
"Caller: There’s a traffic jam on 5th Avenue due to a small accident.
Operator: Thanks for letting us know. We’ll send a traffic officer.",LOW,NEUTRAL,True,TRAFFIC,True,2024-10-22 00:23:44.566389
"Caller: I see smoke coming from a building at Industrial zone.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,False,2024-11-08 02:38:44.563383
"Caller: I heard gunshots near Downtown. I think someone is hurt!
Operator: Stay inside and stay safe. Police are on their way.",CRITICAL,PANIC,True,OTHER,False,2024-11-11 13:47:44.560386
"Caller: My cat is stuck in a tree at Downtown. Can you help?
Operator: Please contact animal control for assistance.",NON_EMERGENCY,POSITIVE,False,OTHER,False,2024-10-31 15:04:44.570385
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-13 15:32:44.569389
"Caller: My neighbor is acting strangely at Industrial zone. It might be nothing, but I’m concerned.
Operator: We'll send someone to check on the situation.",MEDIUM,NEUTRAL,True,OTHER,True,2024-10-22 03:38:44.564390
"Caller: My friend is having a severe bleeding at Broadway. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,True,2024-11-12 05:34:44.559383
"Caller: My neighbor is acting strangely at Broadway. It might be nothing, but I’m concerned.
Operator: We'll send someone to check on the situation.",MEDIUM,NEUTRAL,True,OTHER,False,2024-11-07 03:42:44.564390
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-13 08:15:44.569389
"Caller: I see smoke coming from a building at Central Park.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,True,2024-10-21 03:00:44.563383
"Caller: There's been a car accident at Suburban area. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,False,2024-11-08 15:54:44.558388
"Caller: I see smoke coming from a building at Park Lane.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,False,2024-11-01 12:11:44.563383
"Caller: There’s a traffic jam on Industrial zone due to a small accident.
Operator: Thanks for letting us know. We’ll send a traffic officer.",LOW,NEUTRAL,True,TRAFFIC,True,2024-10-29 21:54:44.566389
"Caller: There's a fire in my building at Central Park! It's spreading quickly!
Operator: Evacuate the building immediately. Firefighters are on their way.",CRITICAL,PANIC,True,FIRE,True,2024-10-22 20:33:44.560386
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-10 20:49:44.569389
"Caller: I see smoke coming from a building at Park Lane.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,True,2024-10-26 06:32:44.563383
"Caller: I see smoke coming from a building at Elm Ave.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,True,2024-11-05 10:30:44.563383
"Caller: I just witnessed a minor robbery on Broadway. It doesn’t look like anyone is hurt.
Operator: Thank you for the report. We'll check it out.",MEDIUM,NEUTRAL,True,OTHER,True,2024-11-14 05:49:44.563383
"Caller: My friend is having a severe bleeding at 5th Avenue. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,False,2024-10-21 15:11:44.559383
"Caller: I just witnessed a minor domestic disturbance on Broadway. It doesn’t look like anyone is hurt.
Operator: Thank you for the report. We'll check it out.",MEDIUM,NEUTRAL,True,OTHER,True,2024-10-27 21:49:44.563383
"Caller: There's been a missing child at Broadway. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,True,2024-11-02 11:58:44.558388
"Caller: There’s a traffic jam on 5th Avenue due to a small accident.
Operator: Thanks for letting us know. We’ll send a traffic officer.",LOW,NEUTRAL,True,TRAFFIC,True,2024-10-30 23:22:44.566389
"Caller: There's a fire in my building at Broadway! It's spreading quickly!
Operator: Evacuate the building immediately. Firefighters are on their way.",CRITICAL,PANIC,True,FIRE,False,2024-10-29 23:56:44.560386
"Caller: There's a house fire at Main St. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,False,2024-11-13 20:15:44.561393
"Caller: There's a fire in my building at 5th Avenue! It's spreading quickly!
Operator: Evacuate the building immediately. Firefighters are on their way.",CRITICAL,PANIC,True,FIRE,True,2024-10-26 09:11:44.560386
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-09 10:05:44.569389
"Caller: We have a choking here. It happened a few moments ago. What should we do?
Operator: Help is on the way. Please stay with the patient.",HIGH,NEGATIVE,True,OTHER,False,2024-10-19 23:07:44.562384
"Caller: I just witnessed a minor car accident on Elm Ave. It doesn’t look like anyone is hurt.
Operator: Thank you for the report. We'll check it out.",MEDIUM,NEUTRAL,True,OTHER,True,2024-10-18 14:59:44.563383
"Caller: There’s a traffic jam on Main St due to a small accident.
Operator: Thanks for letting us know. We’ll send a traffic officer.",LOW,NEUTRAL,True,TRAFFIC,True,2024-11-14 03:57:44.566389
"Caller: I see smoke coming from a building at Elm Ave.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,True,2024-10-22 06:08:44.563383
"Caller: My cat is stuck in a tree at Central Park. Can you help?
Operator: Please contact animal control for assistance.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-10-24 17:10:44.570385
"Caller: My cat is stuck in a tree at Suburban area. Can you help?
Operator: Please contact animal control for assistance.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-08 12:44:44.570385
"Caller: There's been a suspicious package at Central Park. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,True,2024-10-26 16:18:44.558388
"Caller: There’s a loud party at Riverside. It’s been going on for hours.
Operator: We’ll notify local police to check it out.",LOW,NEUTRAL,True,OTHER,True,2024-11-16 07:15:44.567393
"Caller: There's a medical emergency at Elm Ave. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,True,2024-11-09 21:24:44.561393
"Caller: My friend is having a heart attack at 5th Avenue. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,True,2024-11-13 16:04:44.559383
"Caller: There's a house fire at Central Park. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,True,2024-11-07 19:52:44.561393
"Caller: There's been a car accident at Elm Ave. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,True,2024-11-08 14:50:44.558388
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-16 07:28:44.569389
"Caller: I heard gunshots near Downtown. I think someone is hurt!
Operator: Stay inside and stay safe. Police are on their way.",CRITICAL,PANIC,True,OTHER,True,2024-10-18 23:36:44.560386
"Caller: There's been a flooded road at Broadway. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,True,2024-11-06 05:20:44.558388
"Caller: There's been a robbery at 5th Avenue. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,True,2024-10-22 10:41:44.558388
"Caller: My friend is having a choking at Main St. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,True,2024-11-14 03:23:44.559383
"Caller: There’s a loud party at Riverside. It’s been going on for hours.
Operator: We’ll notify local police to check it out.",LOW,NEUTRAL,True,OTHER,False,2024-10-24 21:00:44.567393
"Caller: My neighbor is acting strangely at Riverside. It might be nothing, but I’m concerned.
Operator: We'll send someone to check on the situation.",MEDIUM,NEUTRAL,True,OTHER,True,2024-11-11 16:25:44.564390
