text,emergency_level,sentiment,is_emergency,disaster_type,source,verified,timestamp
"significant brush fire near highway 101, spreading without delay. 30 acres affected. ID:8370",HIGH,NEGATIVE,True,FIRE,emergency_service,False,2024-11-07 16:57:00.594077
Water pressure issues reported in interstate 95. 2 households affected. ID:1879,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-15 05:25:00.610805
Dam failure imminent at route 27! 30 communities at risk. Evacuate within next hour! #flood ID:5733,CRITICAL,PANIC,True,FLOOD,twitter,True,2024-11-02 21:39:00.591079
Minor incident: dense fog affecting highway 101. Use caution. #3350,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-10-29 18:06:00.633504
west end roads flooded due to lightning. 3 feet of water reported. ID:7932,HIGH,NEGATIVE,True,FLOOD,news_agency,False,2024-10-24 02:42:00.592081
"URGENT: significant flooding in residential district, 7 people trapped! Rescue needed without delay! #emergency ID:1822",CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-10-23 08:08:00.577082
metropolitan area roads flooded due to snow. 12 feet of water reported. ID:1949,HIGH,NEGATIVE,True,FLOOD,news_agency,True,2024-10-28 23:39:00.592081
2 casualties reported in considerable fire near riverside. Evacuate now! #wildfire ID:9218,CRITICAL,PANIC,True,FIRE,public,True,2024-11-02 11:27:00.579077
Regular update: Community event in west end. #6695,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-10-21 12:31:00.642039
Power outage affecting 30k residents in city center after hail. ID:8435,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-10-29 09:57:00.593077
Beach hazard at highway 101: strong winds causing dangerous conditions. ID:4756,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-31 09:10:00.613026
9 casualties reported in significant fire near city center. Evacuate immediately! #wildfire ID:1288,CRITICAL,PANIC,True,FIRE,news_agency,True,2024-11-09 04:19:00.579077
Regular update: Community event in residential district. #6397,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-04 23:45:00.641033
Protest scheduled at north district. Expecting 800 participants. ID:9013,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-24 02:36:00.611917
Minor incident: lightning affecting central park. Use caution. #9496,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-12 06:53:00.633504
Regular update: Community event in main street. #6348,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-09 09:35:00.641033
Dam failure imminent at residential district! 9 communities at risk. Evacuate in next 30 minutes! #flood ID:3108,CRITICAL,PANIC,True,FLOOD,twitter,False,2024-10-30 20:33:00.591079
Wildlife alert: severe bear sighted in riverside. Stay alert. ID:1445,MEDIUM,NEUTRAL,True,OTHER,public,False,2024-10-27 01:21:00.608076
Regular update: Community event in commercial zone. #1713,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-07 05:30:00.639890
15 aftershocks reported in north district. Magnitude serious on Richter scale. ID:4592,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-10-25 13:44:00.595077
Hospital in route 27 at 9% capacity. Seeking additional resources. ID:1069,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-17 00:28:00.597076
Building collapsed in main street after severe earthquake. 10+ people trapped. Emergency services responding. ID:3837,CRITICAL,PANIC,True,EARTHQUAKE,news_agency,True,2024-10-20 22:31:00.582079
Water contamination alert for downtown. Affects 2k residents. Boil advisory issued. ID:4238,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-12 02:11:00.598077
Regular update: Community event in downtown. #2015,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-09 23:27:00.641033
Regular update: Community event in interstate 95. #2000,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-10-19 12:16:00.641033
Evacuation center at central park reaching capacity. 30 people sheltered. ID:3163,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-11-08 05:23:00.601091
Minor incident: snow affecting main street. Use caution. #1864,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-08 16:56:00.633504
Power outage affecting 4k residents in downtown after ice. ID:5496,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-20 04:48:00.593077
Minor incident: dense fog affecting city center. Use caution. #5769,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-09 14:10:00.632441
critical accident on riverside: 8 vehicles involved. Multiple injuries. Avoid area in next 30 minutes. ID:4236,CRITICAL,PANIC,True,OTHER,twitter,True,2024-10-29 10:00:00.586081
Regular update: Community event in commercial zone. #8172,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-25 20:40:00.642039
Water contamination alert for south side. Affects 10k residents. Boil advisory issued. ID:3041,HIGH,NEGATIVE,True,OTHER,news_agency,False,2024-10-20 05:16:00.598077
Minor incident: extreme heat affecting central park. Use caution. #1839,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-27 10:17:00.634568
Minor incident: hail affecting suburban area. Use caution. #4663,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-28 21:33:00.633504
Minor incident: severe storm affecting main street. Use caution. #1565,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-24 11:33:00.632441
Regular update: Community event in metropolitan area. #2042,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-19 05:21:00.641033
significant landslide reported near main street. 5 homes at risk. ID:1438,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-10-20 00:31:00.602076
Minor incident: strong winds affecting west end. Use caution. #9396,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-05 13:55:00.634568
CRITICAL: devastating gas leak detected in city center. 5 block radius being evacuated immediately. ID:7871,CRITICAL,PANIC,True,OTHER,emergency_service,False,2024-11-17 09:04:00.585080
riverside roads flooded due to lightning. 20 feet of water reported. ID:9644,HIGH,NEGATIVE,True,FLOOD,public,True,2024-10-20 00:30:00.592081
EMERGENCY: severe chemical spill in south side. 4 mile evacuation zone. Hazmat responding. ID:9911,CRITICAL,PANIC,True,HAZMAT,twitter,True,2024-10-21 09:03:00.588080
Planned power outage in city center for 7 hours tomorrow. ID:3253,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-26 05:44:00.607076
Regular update: Community event in city center. #9758,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-10-24 00:46:00.642039
Regular update: Community event in central park. #1001,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-15 22:32:00.641033
"extensive brush fire near interstate 95, spreading without delay. 4 acres affected. ID:4508",HIGH,NEGATIVE,True,FIRE,news_agency,False,2024-11-16 08:21:00.594077
Beach hazard at suburban area: severe storm causing dangerous conditions. ID:2669,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-07 04:08:00.613026
Building collapsed in metropolitan area after serious earthquake. 12+ people trapped. Emergency services responding. ID:4491,CRITICAL,PANIC,True,EARTHQUAKE,emergency_service,True,2024-10-22 17:17:00.582079
Minor incident: snow affecting central park. Use caution. #3667,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-16 05:32:00.633504
Regular update: Community event in harbor area. #1892,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-17 11:54:00.642039
Beach hazard at riverside: strong winds causing dangerous conditions. ID:4677,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-17 04:07:00.613026
major landslide reported near west end. 8 homes at risk. ID:3753,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-15 16:38:00.602076
4 traffic signals out in south side due to lightning. ID:4782,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-10-29 12:32:00.600076
Regular update: Community event in harbor area. #6295,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-10-22 13:41:00.639890
6 casualties reported in serious fire near main street. Evacuate now! #wildfire ID:6678,CRITICAL,PANIC,True,FIRE,emergency_service,False,2024-11-17 09:57:00.579077
"extensive brush fire near route 27, spreading without delay. 5 acres affected. ID:2059",HIGH,NEGATIVE,True,FIRE,emergency_service,False,2024-10-23 01:03:00.594077
Regular update: Community event in suburban area. #2953,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-10-28 11:30:00.639890
7 casualties reported in massive fire near riverside. Evacuate without delay! #wildfire ID:8780,CRITICAL,PANIC,True,FIRE,emergency_service,True,2024-10-28 10:11:00.579077
Evacuation center at riverside reaching capacity. 10 people sheltered. ID:3955,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-11-04 09:58:00.601091
"serious brush fire near commercial zone, spreading as soon as possible. 8 acres affected. ID:2498",HIGH,NEGATIVE,True,FIRE,emergency_service,False,2024-10-31 01:43:00.594077
2 traffic signals out in industrial zone due to hail. ID:1872,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-07 16:06:00.600076
Traffic delay on west end: 3 minute backup due to critical accident. ID:8668,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-11 13:40:00.606075
Dam failure imminent at highway 101! 3 communities at risk. Evacuate without delay! #flood ID:7812,CRITICAL,PANIC,True,FLOOD,public,True,2024-11-11 15:25:00.591079
south side roads flooded due to snow. 15 feet of water reported. ID:6878,HIGH,NEGATIVE,True,FLOOD,twitter,True,2024-10-28 04:17:00.592081
Evacuation center at east area reaching capacity. 5 people sheltered. ID:1255,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-19 15:13:00.601091
ALERT: significant tornado approaching main street. 15 minutes to seek shelter! #tornado ID:9709,CRITICAL,PANIC,True,TORNADO,public,True,2024-11-03 07:30:00.580082
EMERGENCY: serious chemical spill in commercial zone. 6 mile evacuation zone. Hazmat responding. ID:1442,CRITICAL,PANIC,True,HAZMAT,public,False,2024-11-12 15:48:00.588080
Regular update: Community event in suburban area. #7395,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-23 16:44:00.639890
Minor flooding in downtown. Water level risen 3 inches due to dense fog. ID:8851,MEDIUM,NEUTRAL,True,FLOOD,public,True,2024-10-30 01:36:00.603076
Minor incident: extreme heat affecting interstate 95. Use caution. #3651,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-30 17:24:00.633504
"Construction incident at west end. Area secured, 4 workers affected. ID:1538",MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-10-25 00:26:00.609721
Minor incident: hail affecting interstate 95. Use caution. #2793,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-19 10:57:00.634568
Active shooter at south side. 10 casualties reported. Police operation ongoing. Stay away! ID:3511,CRITICAL,PANIC,True,VIOLENCE,twitter,False,2024-10-24 00:20:00.589081
Regular update: Community event in metropolitan area. #3371,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-01 00:14:00.641033
Protest scheduled at downtown. Expecting 200 participants. ID:7619,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-26 02:00:00.611917
"Construction incident at commercial zone. Area secured, 30 workers affected. ID:5841",MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-29 11:30:00.609721
Beach hazard at interstate 95: extreme heat causing dangerous conditions. ID:8024,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-10-21 22:13:00.613026
"Construction incident at residential district. Area secured, 2 workers affected. ID:4693",MEDIUM,NEUTRAL,True,OTHER,news_agency,False,2024-10-26 22:20:00.609721
Regular update: Community event in route 27. #1827,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-04 03:49:00.642039
Missing person in interstate 95: Last seen 7 hours ago during lightning. ID:1638,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-12 21:12:00.599076
ALERT: devastating tornado approaching west end. 5 minutes to seek shelter! #tornado ID:8031,CRITICAL,PANIC,True,TORNADO,emergency_service,False,2024-10-19 02:26:00.580082
Dam failure imminent at riverside! 2 communities at risk. Evacuate immediately! #flood ID:7651,CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-11-11 16:02:00.591079
ALERT: considerable tornado approaching residential district. 5 minutes to seek shelter! #tornado ID:2258,CRITICAL,PANIC,True,TORNADO,emergency_service,True,2024-10-28 02:43:00.580082
Minor incident: hail affecting highway 101. Use caution. #4190,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-31 23:08:00.632441
serious accident on central park: 10 vehicles involved. Multiple injuries. Avoid area in next 30 minutes. ID:3853,CRITICAL,PANIC,True,OTHER,news_agency,False,2024-10-19 20:04:00.586081
10 traffic signals out in city center due to dense fog. ID:9282,HIGH,NEGATIVE,True,OTHER,news_agency,False,2024-11-11 16:46:00.600076
Regular update: Community event in downtown. #2837,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-04 07:30:00.642039
west end roads flooded due to heavy rain. 2 feet of water reported. ID:6897,HIGH,NEGATIVE,True,FLOOD,emergency_service,True,2024-11-17 15:09:00.592081
CRITICAL: substantial gas leak detected in highway 101. 9 block radius being evacuated in next 30 minutes. ID:9209,CRITICAL,PANIC,True,OTHER,public,True,2024-10-24 14:32:00.585080
25 casualties reported in major fire near city center. Evacuate immediately! #wildfire ID:2090,CRITICAL,PANIC,True,FIRE,news_agency,True,2024-11-17 05:05:00.579077
Protest scheduled at route 27. Expecting 1200 participants. ID:8286,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-11-16 13:11:00.611917
Regular update: Community event in harbor area. #6871,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-10 04:21:00.641033
9 casualties reported in critical fire near suburban area. Evacuate in next 30 minutes! #wildfire ID:6226,CRITICAL,PANIC,True,FIRE,twitter,True,2024-11-05 10:52:00.579077
Regular update: Community event in downtown. #5644,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-11 12:49:00.641033
Minor incident: snow affecting highway 101. Use caution. #3496,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-11 19:39:00.632441
Regular update: Community event in riverside. #9689,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-16 01:04:00.642039
Regular update: Community event in east area. #3880,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-16 12:58:00.642039
Hospital in riverside at 6% capacity. Seeking additional resources. ID:7936,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-21 18:49:00.597076
Minor incident: dense fog affecting south side. Use caution. #2604,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-08 13:42:00.633504
Minor incident: snow affecting residential district. Use caution. #5905,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-26 10:40:00.633504
Traffic delay on highway 101: 4 minute backup due to serious accident. ID:9929,MEDIUM,NEUTRAL,True,OTHER,public,False,2024-11-15 18:20:00.606075
Beach hazard at main street: hail causing dangerous conditions. ID:6901,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-17 11:22:00.613026
EMERGENCY: considerable chemical spill in residential district. 3 mile evacuation zone. Hazmat responding. ID:8916,CRITICAL,PANIC,True,HAZMAT,public,True,2024-11-11 06:39:00.588080
Hospital in commercial zone at 6% capacity. Seeking additional resources. ID:5301,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-10-25 14:04:00.597076
Minor incident: severe storm affecting central park. Use caution. #1337,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-27 08:35:00.634568
Missing person in city center: Last seen 9 hours ago during ice. ID:9840,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-25 01:33:00.599076
Regular update: Community event in east area. #5050,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-06 00:35:00.639890
Power outage affecting 8k residents in west end after dense fog. ID:9058,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-10-19 09:53:00.593077
Regular update: Community event in downtown. #7515,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-10-20 09:24:00.642039
Regular update: Community event in highway 101. #1539,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-16 15:46:00.640951
4 aftershocks reported in main street. Magnitude considerable on Richter scale. ID:4450,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-03 11:05:00.595077
Minor incident: snow affecting main street. Use caution. #9572,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-29 14:24:00.634568
"considerable brush fire near main street, spreading urgently. 10 acres affected. ID:3085",HIGH,NEGATIVE,True,FIRE,news_agency,True,2024-11-01 12:50:00.594077
